sku,name,price,short_description
SHI-SC-R-1-XS,"Kissi Couture Girls Red Golf Shirt-Youth XSmall",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-R-1-SM,"Kissi Couture Girls Red Golf Shirt-Youth Small",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-R-1-MED,"Kissi Couture Girls Red Golf Shirt-Youth Medium",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-R-1-LG,"Kissi Couture Girls Red Golf Shirt-Youth Large",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-R-1-XL,"Kissi Couture Girls Red Golf Shirt-Youth X-Large",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-Y-1,"Kissi Couture Girls Yellow Golf Shirt",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-Y-1-XS,"Kissi Couture Girls Yellow Golf Shirt-Youth XSmall",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-Y-1-SM,"Kissi Couture Girls Yellow Golf Shirt-Youth Small",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-Y-1-MED,"Kissi Couture Girls Yellow Golf Shirt-Youth Medium",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-Y-1-LG,"Kissi Couture Girls Yellow Golf Shirt-Youth Large",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SC-Y-1-XL,"Kissi Couture Girls Yellow Golf Shirt-Youth X-Large",35.0000,"Kissi Couture polo shirts offer luxury chic to the fashion elite."
SHI-SS-PK-1,"Kissi Couture Pink Sash Girls Golf Shirt",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket. "
SHI-SS-PK-1-XS,"Kissi Couture Pink Sash Girls Golf Shirt-Youth XSmall",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket. "
SHI-SS-PK-1-SM,"Kissi Couture Pink Sash Girls Golf Shirt-Youth Small",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket. "
SHI-SS-PK-1-MED,"Kissi Couture Pink Sash Girls Golf Shirt-Youth Medium",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket. "
SHI-SS-PK-1-LG,"Kissi Couture Pink Sash Girls Golf Shirt-Youth Large",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket. "
SHI-SS-PK-1-XL,"Kissi Couture Pink Sash Girls Golf Shirt-Youth X-Large",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket. "
SHI-SS-PU-1,"Kissi Couture Girls Purple Sash Golf Shirt",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket."
SHI-SS-PU-1-XS,"Kissi Couture Girls Purple Sash Golf Shirt-Youth XSmall",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket."
SHI-SS-PU-1-SM,"Kissi Couture Girls Purple Sash Golf Shirt-Youth Small",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket."
SHI-SS-PU-1-MED,"Kissi Couture Girls Purple Sash Golf Shirt-Youth Medium",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket."
SHI-SS-PU-1-LG,"Kissi Couture Girls Purple Sash Golf Shirt-Youth Large",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket."
SHI-SS-PU-1-XL,"Kissi Couture Girls Purple Sash Golf Shirt-Youth X-Large",49.0000,"Kissi Couture Signature Collection offers a princess sash for your fashionista style with a ruffled tuxedo placket."
SHI-STAR-1,"Kissi Couture Stars Girls Junior Golf Shirt",49.0000,"Stars polo shirt was designed for the sassy athlete on the course."
SHI-STAR-1-XS,"Kissi Couture Stars Girls Junior Golf Shirt-Youth XSmall",49.0000,"Stars polo shirt was designed for the sassy athlete on the course."
SHI-STAR-1-SM,"Kissi Couture Stars Girls Junior Golf Shirt-Youth Small",49.0000,"Stars polo shirt was designed for the sassy athlete on the course."
SHI-STAR-1-MED,"Kissi Couture Stars Girls Junior Golf Shirt-Youth Medium",49.0000,"Stars polo shirt was designed for the sassy athlete on the course."
SHI-STAR-1-LG,"Kissi Couture Stars Girls Junior Golf Shirt-Youth Large",49.0000,"Stars polo shirt was designed for the sassy athlete on the course."
SHI-STAR-1-XL,"Kissi Couture Stars Girls Junior Golf Shirt-Youth X-Large",49.0000,"Stars polo shirt was designed for the sassy athlete on the course."
KC-GB-SOCKS,"Kissi Couture - Golf Ball Paint Splatter Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves. "
KC-PG-SOCKS,"Kissi Couture Pink and Golf Checkere Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves."
KC-CHE-SOCKS,"Kissi Couture Cheetah Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves."
KC-BPP-SOCKS,"Kissi Couture Blue and Pink Plaid Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves."
KC-MULTIC-SOCKS,"Kissi Couture Multi-Colored Golf Ball Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves."
KC-HEART-SOCKS,"Kissi Couture Hearts Golf Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves."
KC-STARS-SOCKS,"Kissi Couture Stars Golf Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves. "
KC-GBTEE-SOCKS,"Kissi Couture Golf Ball and Tee Golf Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves."
KC-GCMULTI-SOCKS,"Kissi Couture Golf Club and Golf Ball Golf Socks",9.9900,"Our signature print ankle socks paired with matching polo shirt are what every Diva Athlete craves."
KC-GB-MARK1,"Kissi Couture Crest Logo Ball Marker ",9.9900,"Mark your spot on the green with our Kissi Couture Bling Crystal ball marker."
KC-GB-MARK2,"Kissi Couture Logo Ball Marker",9.9900,"Mark your spot on the green with our Kissi Couture Bling Crystal ball marker. "
KC-GC-BOWS,"Kissi Couture Pink and Gold Hair Bow",9.9900,"Kissi Couture hair bows look fabulous on every junior girl athlete."
"KC-MCGB-BOWS ","Kissi Couture Golf Balls Hair Bow",9.9900,"Our Kissi Couture bows are created to give you a head to toe runway style."
KC-GBS-BOWS,"Kissi Couture Golf Ball Spaltter Hair Bow",9.9900,"Kissi Couture hair bows look fabulous on every junior girl athlete."
KC-GCK-BOWS,"Kissi Couture Cheetah Hair Bow",9.9900,"Pair them with sporty or dressy attire to give you the look of a fashionista."
KC-H-BOWS,"Kissi Couture Hearts Hair Bow",9.9900,"Kissi Couture hair bows look fabulous on every junior girl athlete."
KC-KPPH-BOWS,"Kissi Couture Pink and Plaid Hair Bow",9.9900,"Kissi Couture hair bows look fabulous on every junior girl athlete. "
"PGTIUF01 - WS","ProdigyGolfer Girls Junior Tee It Up Golf Shirt - Small",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF01 - WM","ProdigyGolfer Girls Junior Tee It Up Golf Shirt - Medium",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF01 - WL","ProdigyGolfer Girls Junior Tee It Up Golf Shirt - Large",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF01 - WXL","ProdigyGolfer Girls Junior Tee It Up Golf Shirt - XLarge",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF01,"ProdigyGolfer Girls Junior Tee It Up White & Teal Golf Shirt",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF01 -WS","ProdigyGolfer Girls Junior Tee It Up Golf Shirt - Small",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF01 -WM","ProdigyGolfer Girls Junior Tee It Up Golf Shirt - Medium",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF01 -WL","ProdigyGolfer Girls Junior Tee It Up Golf Shirt - Large",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF01 -WXL","ProdigyGolfer Girls Junior Tee It Up Golf Shirt - XLarge",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF02,"ProdigyGolfer Junior Tee It Up Sleeveless White & Pink Golf Shirt",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF02-WPS,"ProdigyGolfter Junior Tee It Up Sleeveless White & Pink Golf Shirt - Small",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF02-WPM,"ProdigyGolfter Junior Tee It Up Sleeveless White & Pink Golf Shirt - Medium",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF02-WPL,"ProdigyGolfter Junior Tee It Up Sleeveless White & Pink Golf Shirt - Large",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF02-WPXL,"ProdigyGolfter Junior Tee It Up Sleeveless White & Pink Golf Shirt - X Large",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF03,"ProdigyGolfer Girls Junior Tee It Up Teal Sleeveless Golf Shirt",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF03 -TS","ProdigyGolfer Girls Junior Tee It Up Teal Sleeveless Golf Shirt - Small",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF03 -TM","ProdigyGolfer Girls Junior Tee It Up Teal Sleeveless Golf Shirt - Medium",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF03 -TL","ProdigyGolfer Girls Junior Tee It Up Teal Sleeveless Golf Shirt - Large",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
"PGTIUF03 -TXL","ProdigyGolfer Girls Junior Tee It Up Teal Sleeveless Golf Shirt - X-Large",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF04,"ProdigyGolfer Girls Junior Tee It Up White & Teal Polo",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
PGTIUF04-WTS,"ProdigyGolfer Girls Junior Tee It Up White & Teal Polo - Small",34.9900,"<p>Ultra soft, lightweight, breathable shirt featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features sun and color protection and a relaxed fit.</p>"
